distance_km,traffic_level,weather,time_of_day,road_type,fuel_cost,scenic_score,safety_score,travel_time_min
14,low,sunny,morning,arterial,15.400000000000002,0.41458837688834194,0.979561008422665,17.05239405146504
18,low,foggy,afternoon,highway,19.8,0.12788846963386116,0.7113216457034726,35.774637298117014
31,medium,sunny,evening,highway,37.199999999999996,0.2421694395421587,0.8555152021394354,57.14455705580595
7,high,rainy,evening,highway,9.1,0.2585334409326635,0.3562834441996276,19.62817677444307
29,low,rainy,afternoon,arterial,31.900000000000002,0.5654257272967701,0.8555423721771597,51.42044126435906
3,high,foggy,evening,highway,3.9000000000000004,0.5764445383235227,0.3009248626696814,7.542491295858565
10,low,rainy,morning,arterial,11.0,0.5327285771291437,0.6936370074766115,8.301528658417366
23,low,rainy,night,local,25.3,0.8823217151102117,0.7524252446769187,27.47909956004859
15,medium,foggy,morning,local,18.0,0.8507383308123877,0.4792875505237818,49.36457200477668
41,low,foggy,night,local,45.1,1.0,0.6565967393967054,55.003053840162764
9,low,foggy,morning,local,9.9,0.7674006302663136,0.7188667107533574,24.286641433597048
33,medium,rainy,afternoon,local,39.6,0.8882010963421427,0.616871210963135,84.98087863075914
33,low,rainy,afternoon,local,36.300000000000004,0.786206840267536,0.7508563041303005,51.62910984148079
40,medium,rainy,afternoon,local,48.0,0.6923851092667755,0.6666359677143696,97.93825008946155
39,medium,sunny,night,local,46.8,0.7589851530489938,0.7748469812216561,45.88337365517969
41,low,rainy,night,highway,45.1,0.4279216607913425,0.7920078940076115,56.34338124320049
46,low,sunny,morning,highway,50.6,0.4446739021759504,0.9890710031596525,50.18234463089479
11,medium,foggy,evening,arterial,13.2,0.40061275881449254,0.5347292795775637,26.804071903926776
33,low,sunny,evening,arterial,36.300000000000004,0.364082080840914,1.0,35.97849666060119
14,low,rainy,morning,highway,15.400000000000002,0.41455205875018264,0.8186088939681079,23.770093227078316
2,medium,sunny,night,local,2.4,0.7602040608008566,0.7679418284890668,5.0
41,high,foggy,morning,arterial,53.300000000000004,0.733670774540781,0.3113998615366319,142.95760169271546
9,high,sunny,afternoon,arterial,11.700000000000001,0.6107520233681135,0.6404344736699559,17.58830303388509
29,high,rainy,morning,highway,37.7,0.4706966224409452,0.3580804322761481,84.79414892504555
38,high,foggy,morning,highway,49.4,0.3399574812139772,0.2992869804080921,133.5730453729577
15,low,rainy,night,local,16.5,0.6650994506417053,0.7630967780849929,13.360725406800219
1,low,foggy,evening,local,1.1,0.7684066734288438,0.6792589607206192,8.780742437356928
21,high,foggy,evening,local,27.3,0.9254134375060048,0.2830561298692125,85.37801159794401
16,high,sunny,afternoon,highway,20.8,0.2539647372762479,0.6812806501118014,37.656354594924345
45,low,rainy,afternoon,local,49.50000000000001,0.9951116177594703,0.8000821415366415,68.32581316955789
3,low,rainy,evening,local,3.3000000000000003,0.9573537817441928,0.8310405448031916,5.0
34,medium,rainy,night,highway,40.8,0.3480828113992318,0.7044984829402748,54.83133802856043
40,high,foggy,morning,arterial,52.0,0.5293516824692475,0.31834018224080607,146.08791383654466
38,low,foggy,evening,highway,41.800000000000004,0.20945696022449284,0.7605780406194652,70.88689182334458
20,low,foggy,night,local,22.0,0.834680023726579,0.6699385648146792,39.58140078240652
13,high,foggy,afternoon,arterial,16.900000000000002,0.4846206064661136,0.2819955159280586,62.383894236438756
31,low,foggy,night,local,34.1,0.8145990730321027,0.6586691496646075,40.235681062528535
6,medium,rainy,evening,local,7.199999999999999,1.0,0.5385529071364574,19.379522245462034
25,medium,sunny,afternoon,highway,30.0,0.1443219924337798,0.6768809331206088,44.76498763525644
36,high,sunny,evening,local,46.800000000000004,0.8731846855773322,0.6314694903269119,84.64263474272995
34,medium,foggy,morning,arterial,40.8,0.6773526654396549,0.6640021457471253,83.50585504455813
25,high,foggy,afternoon,local,32.5,0.6528143849372259,0.30987698506871186,96.38154088302512
26,low,foggy,afternoon,arterial,28.6,0.6154843746622668,0.5394351152651011,50.40803080141753
4,low,rainy,afternoon,local,4.4,0.7811917785291612,0.7994664624649884,6.349550435089159
43,high,rainy,afternoon,arterial,55.9,0.6430680979424855,0.3699428182697582,152.9554311447008
36,medium,foggy,morning,local,43.199999999999996,0.5575159299592901,0.5126789280024655,93.78541812088311
49,medium,sunny,evening,highway,58.8,0.18170829574548208,0.7921902090511495,92.87145614328219
46,high,sunny,morning,local,59.800000000000004,0.7020577112505535,0.5617345688254601,101.73522688577329
16,medium,sunny,afternoon,local,19.2,0.9836234948567553,0.7563095199050274,22.346562686392353
2,high,sunny,morning,highway,2.6,0.197008612981175,0.5256937451256198,5.0
28,low,rainy,afternoon,arterial,30.800000000000004,0.5489625373467738,0.8310286683711541,50.491866784718745
9,low,foggy,night,local,9.9,0.8076619257002254,0.6637007338067257,18.399075025403956
40,high,sunny,morning,local,52.0,0.7955858200615837,0.5953403188999378,88.53165547615919
7,high,foggy,evening,arterial,9.1,0.5267961099085816,0.35872251548025613,23.4455611217012
2,high,rainy,afternoon,local,2.6,0.8739235271906957,0.3927275113571556,13.732877684095861
16,low,foggy,afternoon,highway,17.6,0.1836904088031956,0.6971644025270707,33.264177901582585
3,high,rainy,evening,arterial,3.9000000000000004,0.43388568468068056,0.457581695013427,11.379953901321276
21,high,sunny,night,arterial,27.3,0.4712865116471546,0.5174568277671121,46.85821963484438
6,low,foggy,evening,arterial,6.6000000000000005,0.569957151813926,0.6529080189091946,5.0
29,low,foggy,night,local,31.900000000000002,0.7330708615384042,0.7529259517331968,37.87840349501143
24,low,foggy,night,arterial,26.400000000000002,0.5231994630380286,0.7815331509908632,24.145663426808834
19,low,sunny,afternoon,local,20.900000000000002,0.7780656513149972,1.0,27.117242057270364
10,low,rainy,evening,arterial,11.0,0.5724576739738731,0.7861875820445369,5.0
39,low,rainy,morning,local,42.900000000000006,0.7682593091097502,0.7384510871001762,47.519692664190714
11,high,sunny,night,local,14.3,0.7219687618805801,0.6290419030674921,21.023656265326846
44,medium,sunny,afternoon,highway,52.8,0.2154913182516332,0.773980632046925,86.10013973814038
46,high,rainy,morning,local,59.800000000000004,0.966004331441938,0.41729871430084886,131.11714762820853
29,medium,foggy,night,local,34.8,0.8557076986991756,0.4772006678220591,62.89941530151179
13,medium,foggy,afternoon,local,15.6,0.7609754426441995,0.38607816423297836,47.83470594182387
45,low,foggy,morning,highway,49.50000000000001,0.4330716040648587,0.6994010373038293,81.6650524752466
42,low,foggy,afternoon,local,46.2,0.7428002958333545,0.6935526640359734,93.02828794640871
3,low,foggy,afternoon,highway,3.3000000000000003,0.1708331553905472,0.753889220279066,7.818186818114456
6,low,foggy,night,highway,6.6000000000000005,0.16399107054898476,0.6443675459836552,11.6510600120041
9,high,foggy,morning,highway,11.700000000000001,0.2908106350551909,0.23748413412192132,30.715868668458054
22,low,foggy,morning,arterial,24.200000000000003,0.6466010282391941,0.7011386014732589,46.148048983562546
24,low,sunny,morning,highway,26.400000000000002,0.37128300578837364,1.0,33.88978862950108
2,high,foggy,night,arterial,2.6,0.4107666956714842,0.33799798618668325,6.681025287820117
16,low,rainy,morning,arterial,17.6,0.41884479210603354,0.8708431991918675,27.442063798171958
46,low,rainy,morning,highway,50.6,0.3455861451753085,0.7981875901816594,60.019179774886695
43,medium,rainy,afternoon,highway,51.6,0.32350069756616207,0.6856601140077719,110.00433437102657
6,low,sunny,afternoon,highway,6.6000000000000005,0.09072475338431382,0.8986670768404705,5.0
16,high,rainy,morning,arterial,20.8,0.41619553661610886,0.42886397306806756,51.9606040022659
35,low,sunny,night,local,38.5,0.5986960332881792,0.9464601277155025,24.688117783339504
20,low,rainy,night,arterial,22.0,0.4125150939027499,0.8271925041977342,22.812495951743923
33,low,rainy,evening,local,36.300000000000004,0.5570093761775283,0.8260969656082843,50.40425576941447
42,low,rainy,morning,arterial,46.2,0.48873681384479306,0.8545007232943355,62.01632752219174
4,low,sunny,evening,arterial,4.4,0.57211056824,0.9692061377679086,5.0
11,high,sunny,night,local,14.3,0.7328233889081767,0.5464334459674934,16.97217750191363
1,medium,sunny,evening,local,1.2,0.903323856937324,0.7693266123301014,5.0
31,medium,rainy,night,local,37.199999999999996,0.8987402546838352,0.507410660767769,53.23298313799158
42,low,sunny,evening,arterial,46.2,0.701088032002352,0.9771719671677886,51.55101193444742
9,medium,rainy,morning,arterial,10.799999999999999,0.6765948449323973,0.5947433883893604,14.497485759865576
25,medium,sunny,night,arterial,30.0,0.6852444465581851,0.8679389057771965,36.13986180865486
23,high,foggy,evening,local,29.900000000000002,0.8222679025475429,0.35723346760848224,83.14791938112674
39,high,sunny,afternoon,arterial,50.7,0.563322036216978,0.5595275811456966,105.48856345842027
18,low,rainy,evening,highway,19.8,0.3290151895829113,0.8331170765804953,28.910648128810877
7,high,foggy,evening,arterial,9.1,0.5271668367261502,0.28015879541333294,20.363045696554742
23,low,rainy,night,arterial,25.3,0.5069400127188838,0.7781946790377628,27.726516546062484
29,medium,sunny,night,highway,34.8,0.4668231867174137,0.9213059015058784,31.255033093935197
11,high,sunny,afternoon,local,14.3,0.841030137609986,0.6185575633967949,37.36894995642331
18,medium,foggy,morning,local,21.599999999999998,0.7071013663272772,0.5121646603378696,47.382513037189014
2,high,sunny,morning,local,2.6,0.7683832714037281,0.6108437269869048,10.068572755057264
38,low,foggy,night,highway,41.800000000000004,0.2588239759972969,0.68306815964571,54.86310536936345
27,medium,rainy,afternoon,highway,32.4,0.3622938189814644,0.6826821995514916,67.56464885799248
15,low,foggy,morning,highway,16.5,0.47113032681718764,0.6573930629028849,25.76061877112961
46,high,foggy,morning,highway,59.800000000000004,0.20451269755403778,0.3440359430227131,167.63190950868838
44,medium,rainy,evening,arterial,52.8,0.5691015615978773,0.6222106810241542,99.86347758409416
7,medium,sunny,evening,highway,8.4,0.43185560160408276,0.8353682730929921,10.938716771579612
2,low,sunny,evening,highway,2.2,0.13603566052559107,0.998834306634309,5.0
48,low,foggy,evening,local,52.800000000000004,0.8289533244174526,0.7736393966934768,88.8383397048516
39,low,rainy,morning,arterial,42.900000000000006,0.4984733867379706,0.7847351530634304,61.67504263480063
23,high,rainy,night,highway,29.900000000000002,0.3439129662831558,0.39011026755307315,48.66720251558491
7,low,sunny,afternoon,highway,7.700000000000001,0.3890250195281643,0.993979694031436,8.757716313788658
32,low,foggy,morning,arterial,35.2,0.4821166682769558,0.7388820333563373,60.778672310481184
11,low,foggy,afternoon,arterial,12.100000000000001,0.5552490274505145,0.7824252430213323,22.824278286140856
17,low,foggy,afternoon,arterial,18.700000000000003,0.5187295941806517,0.5870120815453553,31.134396305595814
8,medium,sunny,evening,highway,9.6,0.3043929124243926,0.7651261161908777,14.369886055430976
10,high,rainy,afternoon,highway,13.0,0.42392944981547076,0.38926804417531224,35.12681447152918
38,medium,foggy,night,local,45.6,0.7825755141046001,0.49278524545616986,89.85287678531527
43,high,sunny,night,highway,55.9,0.2677279497570074,0.4972141907724317,79.09244831407307
46,medium,foggy,morning,arterial,55.199999999999996,0.5291855211355938,0.5274223130774331,120.28380811455874
38,high,sunny,afternoon,highway,49.4,0.22968318835821622,0.5946925196156992,105.40934215826928
22,low,foggy,morning,local,24.200000000000003,0.815095753988242,0.6755172886680976,38.88512280035667
23,high,foggy,afternoon,arterial,29.900000000000002,0.3960787949614486,0.3766538918808369,88.0848994499724
36,high,sunny,afternoon,highway,46.800000000000004,0.33892899044521024,0.5078433140072203,91.08474986902799
1,high,sunny,morning,local,1.3,0.7910262476492357,0.5713134532923003,14.333345768391773
32,high,foggy,afternoon,local,41.6,0.7391060003772834,0.25296838093431073,132.0463111170025
1,low,sunny,morning,arterial,1.1,0.6089128745246898,0.9283629063788243,5.0
40,medium,foggy,evening,highway,48.0,0.20032722680763648,0.5219657088858379,122.4650261959377
33,medium,rainy,night,local,39.6,0.7162035929555055,0.6248419867828212,63.2357865825326
10,low,rainy,evening,arterial,11.0,0.49092069339106237,0.839279589333898,19.732477516206913
10,low,rainy,morning,highway,11.0,0.13923709886001281,0.8092561897137563,14.480927928083645
36,high,foggy,evening,highway,46.800000000000004,0.40782020392426893,0.2797350320059412,128.89735960559193
30,medium,rainy,evening,arterial,36.0,0.5525622742779045,0.6213841214409784,66.97020039468208
47,high,foggy,evening,highway,61.1,0.18908845476327002,0.3420423809986532,183.30144261895634
11,high,rainy,evening,arterial,14.3,0.399323205317401,0.37095258908413387,30.35305267669202
25,medium,rainy,evening,highway,30.0,0.005158511094728313,0.6299083536575281,53.15941768651488
2,low,rainy,afternoon,highway,2.2,0.32063805767970227,0.8002307037723005,5.0
43,medium,rainy,morning,arterial,51.6,0.7108517503004241,0.6069896008324993,88.5389397383955
8,medium,sunny,night,highway,9.6,0.37212517655431365,0.7102166744473281,5.0
33,medium,rainy,afternoon,arterial,39.6,0.4707055277281095,0.6006114332304989,87.77948772545294
37,low,rainy,evening,highway,40.7,0.18794613194714554,0.8424766254966731,57.16613823326311
17,low,rainy,morning,arterial,18.700000000000003,0.39328163716707737,0.8170809741525314,25.490337143732024
23,medium,sunny,evening,local,27.599999999999998,0.7907611704172632,0.8807462779828785,47.419054047074184
37,medium,rainy,afternoon,highway,44.4,0.36605197218409524,0.682069658095479,90.08854369808746
11,medium,rainy,night,local,13.2,0.9120183043283558,0.5453093272670226,12.90728255374377
29,medium,foggy,morning,local,34.8,0.9864539917202886,0.4254435894260088,73.65648140736633
7,low,sunny,afternoon,highway,7.700000000000001,0.2619641543526946,1.0,15.412118274510735
48,medium,sunny,night,highway,57.599999999999994,0.18851800578260647,0.8533144585432092,64.19338071970357
4,low,foggy,afternoon,local,4.4,0.7687767685720651,0.671158187319838,6.523337536241975
36,high,sunny,morning,arterial,46.800000000000004,0.5172217889875336,0.6259013558142125,90.10178725835848
2,medium,rainy,evening,arterial,2.4,0.4961011362757305,0.68760291331183,8.444984869404724
16,medium,foggy,morning,arterial,19.2,0.46018569614198795,0.4627706701561334,46.552088531685506
5,high,sunny,morning,local,6.5,0.7308638768350899,0.6222001264748671,22.39388246900875
9,high,rainy,morning,highway,11.700000000000001,0.1903995289505731,0.3874453607794652,23.0172446047907
38,low,sunny,morning,local,41.800000000000004,0.7263545106269204,0.9570979926202956,37.49855644086274
31,high,sunny,morning,highway,40.300000000000004,0.3563933100058784,0.5640011342559521,62.32953366211498
48,medium,sunny,night,local,57.599999999999994,0.9032145965890532,0.7833863946370896,56.14674266521979
19,low,rainy,morning,arterial,20.900000000000002,0.4986678872190518,0.831697719431778,26.131919917992665
3,medium,sunny,evening,highway,3.5999999999999996,0.30668333484968957,0.7492274139823738,5.0
28,low,foggy,evening,local,30.800000000000004,0.761701104363858,0.7272102635623219,42.52129026200062
34,medium,rainy,night,local,40.8,0.8254497515619356,0.5729243462733025,65.21977206702894
41,medium,rainy,evening,arterial,49.199999999999996,0.36801028852542694,0.6015463515973535,94.81952109458778
21,high,rainy,evening,highway,27.3,0.1550311762421625,0.5002057809952548,68.38367398588336
21,medium,rainy,evening,local,25.2,0.7390324964691071,0.5692021695264248,50.48166229155433
45,medium,sunny,night,local,54.0,0.7610928463218082,0.7719996307906964,62.96731222863765
32,low,foggy,afternoon,highway,35.2,0.18594279665807917,0.6519386990315935,64.05268184500318
22,high,sunny,night,highway,28.6,0.2643732121760614,0.530524767958765,39.08950121172475
6,low,foggy,afternoon,highway,6.6000000000000005,0.28286728033136366,0.7134977761006305,13.444302828329182
45,medium,sunny,night,highway,54.0,0.34417541046382544,0.7927588135142055,56.40199529452024
26,low,foggy,afternoon,highway,28.6,0.2646050659302684,0.8173580862211288,61.73395931347117
25,high,foggy,evening,highway,32.5,0.2221691183953966,0.2937886168370708,84.2966277355216
19,high,rainy,morning,highway,24.7,0.2930935401728723,0.465389137242913,56.065113281230644
23,low,foggy,night,arterial,25.3,0.40000883397325543,0.6782166859608925,36.85389032499609
35,high,sunny,evening,local,45.5,0.7912924516954846,0.5595414747876784,74.7247235990244
48,high,sunny,morning,local,62.400000000000006,0.7569481769686168,0.64894929019086,100.56978235560697
18,medium,sunny,morning,highway,21.599999999999998,0.2045310722087888,0.8490183507410763,35.81773542995185
49,high,rainy,afternoon,local,63.7,0.8589907044544672,0.3108867985643565,158.57286915721843
30,low,rainy,evening,highway,33.0,0.11964319684479857,0.6548260134647863,45.998112055841794
30,medium,sunny,evening,local,36.0,0.8018583974164311,0.8777651828294577,50.59205760615732
43,high,rainy,morning,local,55.9,0.8144415599425725,0.4533804384319713,128.97625321864814
32,high,sunny,night,highway,41.6,0.307781169171404,0.6401684811426914,59.87819275435132
15,high,rainy,night,arterial,19.5,0.5383832107501536,0.4343540877103418,28.202974881300545
12,high,rainy,afternoon,arterial,15.600000000000001,0.4005542777998071,0.36638225210702463,39.299377533292706
47,high,rainy,evening,local,61.1,0.7108540250124358,0.35431573181308146,143.03388001705937
37,medium,rainy,afternoon,highway,44.4,0.16552450929040924,0.5389560318588248,86.8934142304019
30,high,sunny,afternoon,arterial,39.0,0.5338861300783247,0.5525998224326081,83.68770369350648
20,low,foggy,night,local,22.0,0.6760075698132242,0.6781360495283816,24.075609133668653
33,medium,rainy,morning,highway,39.6,0.37049120215086745,0.6446929176688829,72.84546667252967
24,medium,foggy,afternoon,local,28.799999999999997,0.9110300667073808,0.47268731138610764,65.33991806151766
12,low,sunny,morning,local,13.200000000000001,0.6591127288016283,1.0,14.883361004220003
15,low,sunny,night,local,16.5,0.8370234593547569,1.0,15.331018304656398
49,medium,foggy,morning,highway,58.8,0.34512795827754783,0.5241931559031096,124.58163695620172
20,low,rainy,night,arterial,22.0,0.41365428290048517,0.7462368389404463,20.145997604334987
8,medium,foggy,night,local,9.6,0.8322755585271209,0.47270047659508035,15.902402046384728
23,low,sunny,evening,local,25.3,0.8149519412535571,1.0,28.49034571424595
11,medium,sunny,evening,highway,13.2,0.3630793630763813,0.881752909810559,28.993552980370026
5,medium,rainy,evening,local,6.0,0.9236534362213036,0.624242021464834,5.679056623185126
15,medium,sunny,evening,arterial,18.0,0.5071895219271727,0.8108426693228779,26.745006275757348
48,low,rainy,evening,arterial,52.800000000000004,0.5346120611148393,0.7995453582154729,77.06568927758721
45,low,rainy,afternoon,arterial,49.50000000000001,0.2855025819497643,0.8192947290418177,74.06510344010094
37,medium,rainy,evening,local,44.4,0.900398709770326,0.6059936061692903,83.34943369259616
49,high,foggy,night,highway,63.7,0.18284653848707288,0.3073949147359186,146.6798288810573
48,low,sunny,afternoon,arterial,52.800000000000004,0.4186889421992008,0.9188288413930252,68.61674079454582
29,high,foggy,morning,local,37.7,0.7286170036166009,0.3237918939555845,103.20815426342004
28,medium,rainy,afternoon,arterial,33.6,0.3121316017552534,0.616912879750088,69.6836391345885
19,high,sunny,afternoon,local,24.7,0.9101217066520053,0.5634365534772334,48.701154624702866
2,high,rainy,afternoon,highway,2.6,0.20407699227534978,0.40254150141185663,13.690014032593666
16,high,rainy,night,highway,20.8,0.05747829822027628,0.4315642097706689,47.202511532076755
31,low,sunny,morning,arterial,34.1,0.5565321964514099,1.0,37.31812478344677
49,high,sunny,afternoon,highway,63.7,0.3295457027717734,0.5848835124492469,121.05997467150281
20,low,foggy,night,local,22.0,0.7105292723914667,0.6583635791939985,23.857745558389087
13,low,rainy,afternoon,local,14.3,0.7808347807978324,0.8381588808228921,17.800476085058996
37,medium,foggy,morning,highway,44.4,0.3157753653526791,0.5294281151161125,97.22220678122392
39,low,sunny,night,local,42.900000000000006,0.6684772106130439,0.9409501316534628,35.61923069687858
24,high,foggy,morning,local,31.200000000000003,0.6985767933258861,0.33154443393025035,91.87511114920603
49,medium,rainy,afternoon,local,58.8,0.82279610117709,0.5742750781435058,121.94500160277437
3,medium,foggy,night,arterial,3.5999999999999996,0.5940524052751007,0.4345762272899333,12.597544106923117
3,low,sunny,afternoon,arterial,3.3000000000000003,0.5706540140246119,1.0,5.0
30,medium,foggy,morning,arterial,36.0,0.5091844264508671,0.5084440964088913,76.11909287930602
4,medium,foggy,morning,arterial,4.8,0.47164398421110176,0.5184764994569311,9.616672465981495
25,medium,sunny,evening,arterial,30.0,0.4632135166789546,0.8242016168511637,46.485445879519595
11,high,rainy,night,highway,14.3,0.13271703831981965,0.4178151780747686,25.608542513745643
11,medium,rainy,afternoon,highway,13.2,0.2665375857658982,0.5399634662130959,31.41084798013138
49,medium,foggy,night,arterial,58.8,0.37254606459638795,0.46638673714524004,102.44715378528467
12,low,sunny,evening,arterial,13.200000000000001,0.5623066048492421,1.0,14.599275073824387
17,medium,foggy,night,highway,20.4,0.3479209324392175,0.53731752518169,28.161290597682054
21,high,rainy,evening,highway,27.3,0.28065954679142796,0.3918274884100181,63.91726936584895
23,low,foggy,morning,highway,25.3,0.0,0.7730681164862069,42.670257283502224
15,medium,rainy,afternoon,highway,18.0,0.4062066180734483,0.5526047533183717,43.366990843253795
2,high,rainy,evening,highway,2.6,0.45118276970363863,0.39206652605690284,5.0
37,high,sunny,morning,local,48.1,0.8717246520692183,0.6065483369601377,86.43242371567482
26,medium,rainy,night,arterial,31.2,0.5491603663538605,0.5785963194581185,45.08729216405746
18,low,foggy,evening,arterial,19.8,0.6771609156338949,0.7263063358432262,37.057428622150084
10,low,sunny,evening,arterial,11.0,0.5383670912375276,0.9628790164663639,14.094559405613658
44,medium,rainy,morning,local,52.8,0.8838479148873704,0.5909729351771894,92.81128516388094
11,high,sunny,afternoon,arterial,14.3,0.45070610681369927,0.5169793884726522,29.821592166993522
12,low,sunny,morning,arterial,13.200000000000001,0.45372454821326824,1.0,17.63653381622779
41,low,sunny,morning,highway,45.1,0.30230174115849967,0.968200844446789,40.62084921168213
5,medium,foggy,afternoon,highway,6.0,0.40575738503150766,0.5589178910562588,16.21624352684261
24,low,rainy,afternoon,local,26.400000000000002,0.9340568296088199,0.8183244901567861,50.35499341587661
37,medium,foggy,afternoon,arterial,44.4,0.3893818863996317,0.42629612088203334,115.51769909323963
32,medium,foggy,morning,arterial,38.4,0.5439945260327858,0.5673945741599576,80.26429670968207
42,high,foggy,morning,arterial,54.6,0.43625637426573693,0.2808238217717546,151.3681010046026
6,medium,rainy,morning,local,7.199999999999999,0.8681189478823227,0.6129731119079538,14.502712517538834
6,low,rainy,morning,local,6.6000000000000005,0.7089922445636418,0.8287610052528223,5.868747639773426
46,high,sunny,morning,local,59.800000000000004,0.6955632471549712,0.5230771727693231,103.88976882391083
6,medium,rainy,night,local,7.199999999999999,0.9093233510606634,0.6008242183431084,11.453446673502258
32,high,rainy,morning,highway,41.6,0.12614408665674842,0.3915410963659852,95.83655861025217
20,medium,sunny,morning,highway,24.0,0.3475249508665147,0.8043276318864698,37.53103525079125
32,high,sunny,morning,highway,41.6,0.2884998405471225,0.5999622702554169,69.69137839273058
46,high,rainy,evening,local,59.800000000000004,0.7529228283976941,0.5540642448865961,143.40681900648482
9,low,foggy,afternoon,local,9.9,0.6517525774152427,0.6202595822070712,23.495077736021813
31,high,rainy,night,local,40.300000000000004,0.6640622171432231,0.3605870875599224,73.94971669621533
46,low,foggy,morning,arterial,50.6,0.5655813331875847,0.722798734824798,71.17983673216493
40,medium,foggy,afternoon,local,48.0,0.7784020723684144,0.5596735760108795,124.68852907017983
7,high,rainy,evening,local,9.1,0.7366721418696996,0.4465612789015909,17.824201826649226
23,high,rainy,morning,local,29.900000000000002,0.7539284571411478,0.33089260859304165,68.69219415953977
16,high,foggy,night,local,20.8,0.8765742554463765,0.3710886154321708,54.123831996175525
28,low,sunny,evening,arterial,30.800000000000004,0.617650177455752,1.0,38.09907824468916
25,low,rainy,night,local,27.500000000000004,0.7680411230731058,0.8067369854443532,31.90426687526214
20,medium,rainy,afternoon,highway,24.0,0.3030029438901708,0.7163169975022882,44.80865492993383
30,low,foggy,afternoon,arterial,33.0,0.18997745470026978,0.6106609924270668,64.83348772966959
13,low,sunny,afternoon,highway,14.3,0.2707095704118188,0.9124991951604103,21.666645894759256
1,medium,rainy,evening,arterial,1.2,0.5598159461874999,0.5644232950578497,5.0
26,medium,sunny,night,arterial,31.2,0.5690863115092781,0.8781970702993541,35.39276821588672
16,medium,sunny,afternoon,highway,19.2,0.33621061699697086,0.8399154016555155,33.51126677819929
44,medium,sunny,afternoon,highway,52.8,0.2819676083252026,0.8286092249257306,92.075230283761
25,high,rainy,evening,local,32.5,0.6536807117620242,0.4160428231818356,76.97132965610137
26,high,sunny,afternoon,arterial,33.800000000000004,0.635602236462881,0.631289355270159,70.74595470003156
6,medium,foggy,morning,highway,7.199999999999999,0.40917818290162544,0.5344765577787948,21.93999077238553
42,low,rainy,afternoon,arterial,46.2,0.4852902923427379,0.8219932666692644,72.44342711661935
35,high,foggy,afternoon,local,45.5,0.8890868361248248,0.25762976888532596,148.8875130263612
43,high,sunny,evening,highway,55.9,0.37393638633669823,0.6249088722001006,114.3633008100899
24,high,foggy,night,local,31.200000000000003,0.6639859880304962,0.2913173134161395,70.13663482630116
8,low,sunny,night,highway,8.8,0.2757472883663903,1.0,17.448746032522177
40,high,foggy,night,local,52.0,0.8500964880046844,0.32062110101066754,118.56213862277019
21,low,foggy,night,highway,23.1,0.3266422051371567,0.7319804182422524,39.33133758173012
10,medium,foggy,morning,highway,12.0,0.41695032377305363,0.48271899906983096,32.68210348293162
33,medium,foggy,evening,local,39.6,0.7169023651003105,0.45587503021186054,90.10824764857682
34,low,rainy,afternoon,highway,37.400000000000006,0.2804181659446552,0.7878853421216904,57.61299275205038
18,low,foggy,afternoon,local,19.8,0.9487146852760794,0.7051242051435352,38.70302799827594
48,low,sunny,night,highway,52.800000000000004,0.33182021419698926,1.0,40.54420657329512
27,medium,sunny,night,highway,32.4,0.2224233047896364,0.7492139958273794,39.958643425372216
34,medium,sunny,evening,highway,40.8,0.23829041857155414,0.8273213993117697,59.313178622375794
1,low,sunny,afternoon,highway,1.1,0.3237963259593745,0.9281366968449708,5.0
32,medium,rainy,evening,highway,38.4,0.25257230601038017,0.5544375589267327,74.8922387726739
17,medium,rainy,afternoon,arterial,20.4,0.4564833718430299,0.6239964774622672,39.56195741151126
10,high,rainy,afternoon,local,13.0,0.8081954903662105,0.36926424278460585,31.702769801373467
42,medium,sunny,night,arterial,50.4,0.5808530590084862,0.7857672765197468,54.40284237828575
23,high,foggy,night,local,29.900000000000002,0.8652803901395896,0.3022812836042855,54.97806816791817
24,medium,sunny,morning,local,28.799999999999997,0.8482507820525264,0.8081848682379755,40.230841774628246
31,high,foggy,evening,highway,40.300000000000004,0.16719648432324039,0.31712108644239734,128.00978493375177
30,high,foggy,afternoon,local,39.0,0.6986406132462366,0.26949713305684375,119.3388684086303
15,low,sunny,evening,local,16.5,0.7088194181358898,0.977984804520824,15.834162333630523
31,medium,sunny,morning,local,37.199999999999996,0.7726592265348154,0.8537155707497878,40.07125192560919
8,low,sunny,night,local,8.8,0.7228382396524851,0.9691175631159932,5.0
8,high,sunny,evening,highway,10.4,0.28879390872245164,0.595243038356687,21.62395549436268
6,medium,foggy,night,local,7.199999999999999,0.768335270676817,0.5349853735383056,19.60615764787481
9,low,foggy,night,arterial,9.9,0.31386467769885007,0.6538064650271546,13.200993421462712
12,low,sunny,morning,local,13.200000000000001,0.7492839633357213,0.9811212979028847,19.746856562296934
43,high,sunny,evening,local,55.9,0.8437193918272524,0.5915492503805327,100.24627878076946
27,high,sunny,afternoon,arterial,35.1,0.44489246346097533,0.6430724847373873,68.88966541557966
46,medium,foggy,evening,arterial,55.199999999999996,0.4725758235474882,0.5829073252412964,131.5270917981189
37,low,rainy,evening,arterial,40.7,0.3894201488532759,0.8817286235016971,54.64593208571683
30,medium,sunny,evening,highway,36.0,0.38857415542708645,0.7420681810516182,44.44887459191786
10,low,sunny,evening,local,11.0,0.8549724625511538,1.0,15.159179504008408
21,medium,rainy,afternoon,highway,25.2,0.17922309839017062,0.5516345930776487,56.19507105227616
